#起始日期：2017-06-01 00:00:00  终止日期：2017-06-12 23:59:59												
#交易金额合计：11197笔，共4110546.80元												
#下载时间：2017-06-18 20:58:23												
												
交易时间	微信支付单号	商户订单号	商户号	特约商户号	设备号	appid	下单用户	交易场景	交易状态	支付成功时间	交易金额(元)	现金券抵扣金额(元) 
2017/6/8 2:03	"4001912001201706084762294691	"	"SP17060800047166	"	"1293495701	"	"	"	8a8a52625c452b2e015c45828ba50004	wx9b804d3e447446dc	oW5L1wU58z6W8C98PcempCgbM2bk	扫码支付	买家已支付	2017/6/8 2:03	1000	0.55
2017/6/8 2:30	"4003302001201706084765062570	"	"SP17060800047169	"	"1293495701	"	"	"	8a942a765c25d677015c25f5b8ac001d	wx9b804d3e447446dc	oW5L1wWzLBm_tVlnnF5VALs2JUTs	扫码支付	买家已支付	2017/6/8 2:30	200	0
2017/6/8 2:49	"4007212001201706084766926693	"	"SP17060800047173	"	"1293495701	"	"	"	8a8a52625c452b2e015c45828ba50004	wx9b804d3e447446dc	oW5L1wQljXKUpbDAUPmyvHq6nUqM	扫码支付	部分退款	2017/6/8 2:49	500	0
2017/6/8 3:15	"4000642001201706084764158396	"	"SP17060800047183	"	"1293495701	"	"	"	8a942a765c25d677015c25f5b8ac001d	wx9b804d3e447446dc	oW5L1wdhEHWc9FUox3eLaKLQbCC8	扫码支付	买家已支付	2017/6/8 3:15	50	0
2017/6/8 4:06	"4003042001201706084769234960	"	"SP17060800047192	"	"1293495701	"	"	"	8a942a765c3447be015c348886ea0006	wx9b804d3e447446dc	oW5L1wSYszu1KLQayP3Fh_35by24	扫码支付	部分退款	2017/6/8 4:06	700	0
2017/6/8 4:20	"4003302001201706084765910176	"	"SP17060800047194	"	"1293495701	"	"	"	8a942a765c25d677015c25f5b8ac001d	wx9b804d3e447446dc	oW5L1wWzLBm_tVlnnF5VALs2JUTs	扫码支付	部分退款	2017/6/8 4:20	300	0
2017/6/8 4:20	"4003302001201706084767643265	"	"SP17060800047195	"	"1293495701	"	"	"	8a942a765c25d677015c25f5b8ac001d	wx9b804d3e447446dc	oW5L1wWzLBm_tVlnnF5VALs2JUTs	扫码支付	买家已支付	2017/6/8 4:20	20	0
2017/6/8 5:42	"4003052001201706084769684393	"	"SP17060800047210	"	"1293495701	"	"	"	8a942a765c3d44d3015c3eb1877900c5	wx9b804d3e447446dc	oW5L1wfYkWgVYYb83Las1a9Uo-4w	扫码支付	买家已支付	2017/6/8 5:42	100	0
2017/6/8 5:43	"4001482001201706084766303110	"	"SP17060800047211	"	"1293495701	"	"	"	8a8a52615c452bb6015c457bf9730000	wx9b804d3e447446dc	oW5L1wY2i154VhS7kGR6k_fZ-2LY	扫码支付	全额退款	2017/6/8 5:43	1	0
2017/6/8 5:51	"4000092001201706084769746332	"	"SP17060800047213	"	"1293495701	"	"	"	8a8a52625c452b2e015c457b442c0003	wx9b804d3e447446dc	oW5L1wTkrCtQ1DZzEaKZJFfrVeeo	扫码支付	买家已支付	2017/6/8 5:51	1000	0
2017/6/8 6:22	"4004002001201706084768217337	"	"SP17060800047220	"	"1293495701	"	"	"	8a942a765c3d44d3015c3e97f88e00c1	wx9b804d3e447446dc	oW5L1wSyh2XaMgQ00I-UZd9aKJaI	扫码支付	买家已支付	2017/6/8 6:22	100	0
2017/6/8 6:27	"4004072001201706084774311807	"	"SP17060800047223	"	"1293495701	"	"	"	8a942a765c3d44d3015c3eebb66f00c8	wx9b804d3e447446dc	oW5L1wT8Dc8S8o8mNMJ4EocXt-Iw	扫码支付	买家已支付	2017/6/8 6:27	100	0.21
2017/6/8 6:34	"4010162001201706084770048023	"	"SP17060800047228	"	"1293495701	"	"	"	4028a0815a91d9a5015a91e02dbe0113	wx9b804d3e447446dc	oW5L1wVyxDJsU-4CUGXfk_7JDqmU	扫码支付	全额退款	2017/6/8 6:34	20	0
2017/6/8 6:40	"4007722001201706084770103416	"	"SP17060800047234	"	"1293495701	"	"	"	8a942a765c25d677015c25f3e05c0006	wx9b804d3e447446dc	oW5L1waD_Cqo5YCnidbEzdU7Gf0k	扫码支付	买家已支付	2017/6/8 6:41	1510	0
2017/6/8 6:44	"4008912001201706084770077358	"	"SP17060800047239	"	"1293495701	"	"	"	8a8a52615c501517015c5376dcb40728	wx9b804d3e447446dc	oW5L1wad8EIgl-bWiznwD29LFf5M	扫码支付	买家已支付	2017/6/8 6:44	50	0
2017/6/8 6:49	"4008912001201706084770180818	"	"SP17060800047263	"	"1293495701	"	"	"	8a8a52625c68bd97015c68bf810f0004	wx9b804d3e447446dc	oW5L1wad8EIgl-bWiznwD29LFf5M	扫码支付	买家已支付	2017/6/8 6:49	30	0
2017/6/8 6:55	"4002482001201706084774557676	"	"SP17060800047278	"	"1293495701	"	"	"	8a942a765c3d44d3015c3eebb66f00c8	wx9b804d3e447446dc	oW5L1weZHGkmUa36gkYSpjIF-pok	扫码支付	全额退款	2017/6/8 6:55	500	0
2017/6/8 6:56	"4007702001201706084774567457	"	"SP17060800047283	"	"1293495701	"	"	"	8a942a765c3d44d3015c3e99161100c2	wx9b804d3e447446dc	oW5L1wVZ1U7dj0Ia760hL4u03_x8	扫码支付	买家已支付	2017/6/8 6:56	4000	0
2017/6/8 6:59	"4010162001201706084771576510	"	"SP17060800047291	"	"1293495701	"	"	"	8a942a765c3d44d3015c3e97f88e00c1	wx9b804d3e447446dc	oW5L1wVyxDJsU-4CUGXfk_7JDqmU	扫码支付	部分退款	2017/6/8 6:59	120	0
2017/6/8 7:05	"4010232001201706084774624744	"	"SP17060800047304	"	"1293495701	"	"	"	8a942a765c25d677015c25f3e05c0006	wx9b804d3e447446dc	oW5L1wWTEdX75K2GQOIsDrBdgXPI	扫码支付	买家已支付	2017/6/8 7:05	100	0
2017/6/8 7:11	"4002972001201706084774715280	"	"SP17060800047333	"	"1293495701	"	"	"	8a8a52625c452b2e015c456eb9bc0002	wx9b804d3e447446dc	oW5L1wdwFMUIpqCCgTLG4uJbvYJI	扫码支付	买家已支付	2017/6/8 7:11	20	0
2017/6/8 7:18	"4007042001201706084776484941	"	"SP17060800047374	"	"1293495701	"	"	"	8a942a765c3447be015c34cb8c76000a	wx9b804d3e447446dc	oW5L1wTa16rZTeOnSv-X9UxdatnE	扫码支付	买家已支付	2017/6/8 7:18	50	0
2017/6/8 7:19	"4000812001201706084771809966	"	"SP17060800047381	"	"1293495701	"	"	"	8a942a765c25d677015c26086a390023	wx9b804d3e447446dc	oW5L1wZJKBD7rEvFko0yN3a8JJgs	扫码支付	买家已支付	2017/6/8 7:19	20	0
2017/6/8 7:19	"4005222001201706084776481652	"	"SP17060800047382	"	"1293495701	"	"	"	8a8a52615c434250015c43bb7dcf000c	wx9b804d3e447446dc	oW5L1wdKi6MLtk71lf8qv7fnWwZ4	扫码支付	买家已支付	2017/6/8 7:19	5	0
2017/6/8 7:19	"4005222001201706084776505990	"	"SP17060800047385	"	"1293495701	"	"	"	8a8a52615c434250015c43bb7dcf000c	wx9b804d3e447446dc	oW5L1wdKi6MLtk71lf8qv7fnWwZ4	扫码支付	买家已支付	2017/6/8 7:19	500	0.19
2017/6/8 7:23	"4007502001201706084771952616	"	"SP17060800047414	"	"1293495701	"	"	"	8a942a765c3447be015c34a12def0008	wx9b804d3e447446dc	oW5L1weXlPsX5haqj6ZSSsHGu8nw	扫码支付	买家已支付	2017/6/8 7:23	30	0
2017/6/8 7:24	"4007502001201706084773173894	"	"SP17060800047418	"	"1293495701	"	"	"	8a942a765c3447be015c34a12def0008	wx9b804d3e447446dc	oW5L1weXlPsX5haqj6ZSSsHGu8nw	扫码支付	买家已支付	2017/6/8 7:24	30	0
2017/6/8 7:25	"4003692001201706084776607489	"	"SP17060800047424	"	"1293495701	"	"	"	8a942a765c3d44d3015c3f30b96200cd	wx9b804d3e447446dc	oW5L1wY6ceSpbDuxIURXBO5fyumw	扫码支付	买家已支付	2017/6/8 7:25	20	0
2017/6/8 7:25	"4003372001201706084776593924	"	"SP17060800047427	"	"1293495701	"	"	"	8a942a765c25d677015c2602805c001d	wx9b804d3e447446dc	oW5L1wQrNz5FgwQun7Yo8Um5MVgI	扫码支付	买家已支付	2017/6/8 7:25	50	0
2017/6/8 7:26	"4001742001201706084773181146	"	"SP17060800047430	"	"1293495701	"	"	"	8a942a765c3d44d3015c3f30b96200cd	wx9b804d3e447446dc	oW5L1wV1IuBK3r89J4diVHpKmfYY	扫码支付	待买家支付		20	0
2017/6/8 7:29	"4002482001201706084776629582	"	"SP17060800047444	"	"1293495701	"	"	"	8a942a765c3d44d3015c3f30b96200cd	wx9b804d3e447446dc	oW5L1wQcBsmmtej5EC6aYNJvUPnI	扫码支付	买家已支付	2017/6/8 7:29	20	0
2017/6/8 7:29	"4002482001201706084774917969	"	"SP17060800047452	"	"1293495701	"	"	"	8a942a765c3d44d3015c3f30b96200cd	wx9b804d3e447446dc	oW5L1wQcBsmmtej5EC6aYNJvUPnI	扫码支付	买家已支付	2017/6/8 7:29	20	0
2017/6/8 7:30	"4002562001201706084773294011	"	"SP17060800047458	"	"1293495701	"	"	"	8a942a765c3d44d3015c3f30b96200cd	wx9b804d3e447446dc	oW5L1wS-7hS4byGYgRZrhH7UqU9U	扫码支付	买家已支付	2017/6/8 7:30	20	0
2017/6/8 7:32	"4006392001201706084773252779	"	"SP17060800047470	"	"1293495701	"	"	"	8a942a765c25d677015c25f5b8ac000d	wx9b804d3e447446dc	oW5L1wbdXGJapcHekJ8Ox95K32QY	扫码支付	买家已支付	2017/6/8 7:32	100	0
2017/6/8 7:32	"4004652001201706084772056845	"	"SP17060800047473	"	"1293495701	"	"	"	8a942a765c3d44d3015c3f30b96200cd	wx9b804d3e447446dc	oW5L1wYRmbKGdhnRWFxZEF06Yemo	扫码支付	买家已支付	2017/6/8 7:32	500	0
2017/6/8 7:33	"4008282001201706084776741450	"	"SP17060800047478	"	"1293495701	"	"	"	8a942a765c3d44d3015c3f23616400cb	wx9b804d3e447446dc	oW5L1wT-ypifFO1fH5BfM1IRWWLc	扫码支付	买家已支付	2017/6/8 7:33	1000	0
2017/6/8 7:33	"4002802001201706084776732134	"	"SP17060800047481	"	"1293495701	"	"	"	8a942a765c3d44d3015c3f30b96200cd	wx9b804d3e447446dc	oW5L1we1PF1DjEkcL4WOEjrdxHE0	扫码支付	买家已支付	2017/6/8 7:33	20	0
2017/6/8 7:34	"4010112001201706084772052150	"	"SP17060800047493	"	"1293495701	"	"	"	4028a0815a91d9a5015a91e02dbe0120	wx9b804d3e447446dc	oW5L1wX6260PuCQgtIlZqXKiVsBA	扫码支付	买家已支付	2017/6/8 7:34	100	0
2017/6/8 7:34	"4002642001201706084776745696	"	"SP17060800047497	"	"1293495701	"	"	"	8a942a765c3d44d3015c3e99161100c2	wx9b804d3e447446dc	oW5L1wT42WjN0tq88kQ4PYyw4bHM	扫码支付	买家已支付	2017/6/8 7:34	2000	0
2017/6/8 7:35	"4007592001201706084772080932	"	"SP17060800047516	"	"1293495701	"	"	"	8a942a765c3d44d3015c3eb1877900c5	wx9b804d3e447446dc	oW5L1waVToCOD5iI3eTZNZPOY4TY	扫码支付	买家已支付	2017/6/8 7:35	100	0
2017/6/8 7:36	"4002002001201706084773336328	"	"SP17060800047517	"	"1293495701	"	"	"	8a942a765c25d677015c2602805c001d	wx9b804d3e447446dc	oW5L1wYfMWojyh7JnsIiPaWdFokw	扫码支付	买家已支付	2017/6/8 7:36	10	0
2017/6/8 7:36	"4001272001201706084772087506	"	"SP17060800047522	"	"1293495701	"	"	"	8a942a765c3447be015c34d133ec000f	wx9b804d3e447446dc	oW5L1wfckIdxAI1eFTo6Nlv0_qo0	扫码支付	买家已支付	2017/6/8 7:36	50	0
2017/6/8 7:36	"4007592001201706084776805404	"	"SP17060800047528	"	"1293495701	"	"	"	8a942a765c3d44d3015c3eb1877900c5	wx9b804d3e447446dc	oW5L1waVToCOD5iI3eTZNZPOY4TY	扫码支付	买家已支付	2017/6/8 7:36	100	0
2017/6/8 7:37	"4009302001201706084776765927	"	"SP17060800047533	"	"1293495701	"	"	"	4028a0815a91d9a5015a91e02dbe0121	wx9b804d3e447446dc	oW5L1wdZpkeVjWSQ3fXZxRL1y1Gk	扫码支付	全额退款	2017/6/8 7:37	100	0
2017/6/8 7:37	"4001962001201706084773304193	"	"SP17060800047532	"	"1293495701	"	"	"	8a942a765c3d44d3015c3d910b9f0021	wx9b804d3e447446dc	oW5L1wQMKwbPcaJzsa2lvwvCk2FY	扫码支付	买家已支付	2017/6/8 7:37	500	0
2017/6/8 7:37	"4005202001201706084773378251	"	"SP17060800047534	"	"1293495701	"	"	"	8a942a765c25d677015c25f9416c0013	wx9b804d3e447446dc	oW5L1weZV-yT8Q9IgaBf870qYDbc	扫码支付	买家已支付	2017/6/8 7:37	100	0
2017/6/8 7:37	"4003282001201706084776763380	"	"SP17060800047535	"	"1293495701	"	"	"	8a942a765c25d677015c25f5b8ac000d	wx9b804d3e447446dc	oW5L1wfSdoXXkG5jPLbQXiIRPeDM	扫码支付	买家已支付	2017/6/8 7:37	1000	0
2017/6/8 7:38	"4003282001201706084773375887	"	"SP17060800047546	"	"1293495701	"	"	"	8a942a765c25d677015c25f5b8ac000d	wx9b804d3e447446dc	oW5L1wfSdoXXkG5jPLbQXiIRPeDM	扫码支付	买家已支付	2017/6/8 7:38	500	0
2017/6/8 7:38	"4000872001201706084772116347	"	"SP17060800047548	"	"1293495701	"	"	"	8a942a765c25d677015c260338a1001e	wx9b804d3e447446dc	oW5L1weer04CS51r_q3JxZgI2kdE	扫码支付	待买家支付		50	0
2017/6/8 7:39	"4003562001201706084776819248	"	"SP17060800047565	"	"1293495701	"	"	"	8a942a765c3447be015c34605c9e0000	wx9b804d3e447446dc	oW5L1wdsFsEmJVXb20Ga12gDcmik	扫码支付	买家已支付	2017/6/8 7:39	30	0
2017/6/8 7:39	"4007592001201706084775156037	"	"SP17060800047569	"	"1293495701	"	"	"	8a942a765c25d677015c2606c6f40021	wx9b804d3e447446dc	oW5L1wZx7QFpk8fqBPrtC61fBi_w	扫码支付	买家已支付	2017/6/8 7:39	20	0
2017/6/8 7:40	"4005232001201706084773386429	"	"SP17060800047570	"	"1293495701	"	"	"	8a942a765c25d677015c260b36590025	wx9b804d3e447446dc	oW5L1wbhjPfZk12iQoc1yB6A-CAg	扫码支付	买家已支付	2017/6/8 7:40	200	0
2017/6/8 7:40	"4007712001201706084775031701	"	"SP17060800047573	"	"1293495701	"	"	"	8a942a765c3d44d3015c3eb1877900c5	wx9b804d3e447446dc	oW5L1wS7ztMFtES5FIcgP3jPfhtw	扫码支付	全额退款	2017/6/8 7:40	50	0
2017/6/8 7:40	"4007322001201706084775115587	"	"SP17060800047574	"	"1293495701	"	"	"	4028a0815a91d9a5015a91e02dbe0121	wx9b804d3e447446dc	oW5L1weT6fvZ85ld7-ahnYAGPY-A	扫码支付	买家已支付	2017/6/8 7:41	1500	0
2017/6/8 7:41	"4000232001201706084772215062	"	"SP17060800047576	"	"1293495701	"	"	"	8a942a765c25d677015c25f826360012	wx9b804d3e447446dc	oW5L1wVXBEqegi4-XhZIQtR7iuxA	扫码支付	买家已支付	2017/6/8 7:41	100	0
2017/6/8 7:42	"4007002001201706084773438679	"	"SP17060800047582	"	"1293495701	"	"	"	8a942a765c25d677015c2605ce55001f	wx9b804d3e447446dc	oW5L1wbBcJzr1DL3IEaeKHyLiO38	扫码支付	买家已支付	2017/6/8 7:42	100	0
2017/6/8 7:43	"4010002001201706084773431352	"	"SP17060800047588	"	"1293495701	"	"	"	8a942a765c3447be015c346a4c7f0003	wx9b804d3e447446dc	oW5L1wRIgkj-m7nH15V_Qc1kEGVA	扫码支付	买家已支付	2017/6/8 7:43	200	0
2017/6/8 7:45	"4006552001201706084775222071	"	"SP17060800047590	"	"1293495701	"	"	"	8a942a765c3d44d3015c3d910b9f0021	wx9b804d3e447446dc	oW5L1wbW5tav7VbLsUL1VT2Ibq28	扫码支付	买家已支付	2017/6/8 7:45	500	0
2017/6/8 7:45	"4009012001201706084776903118	"	"SP17060800047602	"	"1293495701	"	"	"	8a942a765c3447be015c34605c9e0000	wx9b804d3e447446dc	oW5L1wdnCQOz7cwRZH0ASREn8Txg	扫码支付	买家已支付	2017/6/8 7:45	50	0
2017/6/8 7:47	"4007272001201706084776957224	"	"SP17060800047608	"	"1293495701	"	"	"	8a942a765c25d677015c25f3e05c0006	wx9b804d3e447446dc	oW5L1wf1FKL9ruoFlN_Eev85u0sw	扫码支付	买家已支付	2017/6/8 7:47	200	0
2017/6/8 7:47	"4008652001201706084778354040	"	"SP17060800047613	"	"1293495701	"	"	"	8a942a765c25d677015c26086a390023	wx9b804d3e447446dc	oW5L1wUr-UGXqUVxKvN6Fads42jI	扫码支付	买家已支付	2017/6/8 7:47	50	0
2017/6/8 7:52	"4000192001201706084777016143	"	"SP17060800047658	"	"1293495701	"	"	"	8a8a52615c501517015c53a91274073d	wx9b804d3e447446dc	oW5L1wTcs30qFCNvqp0kl-tk_vNQ	扫码支付	买家已支付	2017/6/8 7:52	100	0
2017/6/8 7:52	"4007472001201706084773593824	"	"SP17060800047654	"	"1293495701	"	"	"	8a942a765c355791015c35761eb60004	wx9b804d3e447446dc	oW5L1wWCSt09XX-Vo_wuHuPtwUuw	扫码支付	买家已支付	2017/6/8 7:52	100	0.27
2017/6/8 7:52	"4003782001201706084773604924	"	"SP17060800047666	"	"1293495701	"	"	"	4028a0815a91d9a5015a91e02dbe0122	wx9b804d3e447446dc	oW5L1wZcfVHbpls0v4z4_M814Zoc	扫码支付	部分退款	2017/6/8 7:52	200	0
2017/6/8 7:53	"4010052001201706084773627204	"	"SP17060800047674	"	"1293495701	"	"	"	8a942a765c3447be015c354c8d3b0015	wx9b804d3e447446dc	oW5L1wYmTu-R4aAvsfKNF0OuszAg	扫码支付	待买家支付		1000	0
2017/6/8 7:54	"4001122001201706084775401859	"	"SP17060800047680	"	"1293495701	"	"	"	8a942a765c355791015c356826fc0001	wx9b804d3e447446dc	oW5L1wd8-uNoE-cIjJzArUixMk3s	扫码支付	部分退款	2017/6/8 7:54	1000	0
2017/6/8 7:54	"4001122001201706084773552137	"	"SP17060800047685	"	"1293495701	"	"	"	8a942a765c355791015c356826fc0001	wx9b804d3e447446dc	oW5L1wd8-uNoE-cIjJzArUixMk3s	扫码支付	买家已支付	2017/6/8 7:54	1000	0
2017/6/8 7:56	"4002062001201706084777133209	"	"SP17060800047699	"	"1293495701	"	"	"	8a942a765c3447be015c34615ddd0001	wx9b804d3e447446dc	oW5L1wWX5omO4WPOe1tl5cX6DDaI	扫码支付	买家已支付	2017/6/8 7:56	200	0
2017/6/8 7:56	"4003142001201706084777015344	"	"SP17060800047704	"	"1293495701	"	"	"	8a942a765c3d44d3015c3d95a5510022	wx9b804d3e447446dc	oW5L1wQxT9zLbswgsumbcVkmlMr4	扫码支付	买家已支付	2017/6/8 7:56	100	0
2017/6/8 7:58	"4007112001201706084773750007	"	"SP17060800047730	"	"1293495701	"	"	"	8a942a765c3447be015c34a12def0008	wx9b804d3e447446dc	oW5L1wf-T2mVgHX7zAk5nAN-q_GQ	扫码支付	全额退款	2017/6/8 7:58	500	0
2017/6/8 7:59	"4005182001201706084775518687	"	"SP17060800047737	"	"1293495701	"	"	"	8a942a765c25d677015c26086a390023	wx9b804d3e447446dc	oW5L1wSjMePPoXpmY8X4eJ_YUxhA	扫码支付	买家已支付	2017/6/8 7:59	20	0
2017/6/8 8:01	"4000082001201706084773749334	"	"SP17060800047751	"	"1293495701	"	"	"	8a8a52615c434250015c43bb7dcf000c	wx9b804d3e447446dc	oW5L1wdKmSqe1-jd_HlF3oKt53Mw	扫码支付	买家已支付	2017/6/8 8:01	200	0
2017/6/8 8:01	"4006442001201706084775565679	"	"SP17060800047758	"	"1293495701	"	"	"	8a8a52625c452b2e015c45828ba50004	wx9b804d3e447446dc	oW5L1wch4xkPSvvkMVaRlYL5shK0	扫码支付	买家已支付	2017/6/8 8:01	300	0
2017/6/8 8:01	"4003142001201706084777224416	"	"SP17060800047756	"	"1293495701	"	"	"	8a8a52615c501517015c53a91274073d	wx9b804d3e447446dc	oW5L1wQxT9zLbswgsumbcVkmlMr4	扫码支付	买家已支付	2017/6/8 8:01	30	0
2017/6/8 8:02	"4003422001201706084775561499	"	"SP17060800047762	"	"1293495701	"	"	"	4028a0815a91d9a5015a91e02dbe0122	wx9b804d3e447446dc	oW5L1wV55jhkS-8U5DiORcZBhwlY	扫码支付	买家已支付	2017/6/8 8:02	50	0
2017/6/8 8:02	"4007342001201706084775603659	"	"SP17060800047769	"	"1293495701	"	"	"	8a942a765c3d44d3015c3f3a7be800ce	wx9b804d3e447446dc	oW5L1wdsMg38A-HibuV1tDA1QgWc	扫码支付	买家已支付	2017/6/8 8:02	100	0
2017/6/8 8:02	"4001122001201706084775573138	"	"SP17060800047779	"	"1293495701	"	"	"	8a942a765c355791015c356826fc0001	wx9b804d3e447446dc	oW5L1wd8-uNoE-cIjJzArUixMk3s	扫码支付	部分退款	2017/6/8 8:02	300	0
2017/6/8 8:03	"4000732001201706084773822271	"	"SP17060800047780	"	"1293495701	"	"	"	8a942a765c3d44d3015c3f23616400cb	wx9b804d3e447446dc	oW5L1wRO8gswTXPC3jz1qmeqNuE8	扫码支付	买家已支付	2017/6/8 8:03	50	0
2017/6/8 8:03	"4003422001201706084777232856	"	"SP17060800047783	"	"1293495701	"	"	"	4028a0815a91d9a5015a91e02dbe0122	wx9b804d3e447446dc	oW5L1wV55jhkS-8U5DiORcZBhwlY	扫码支付	买家已支付	2017/6/8 8:03	50	0
2017/6/8 8:03	"4003962001201706084778639051	"	"SP17060800047790	"	"1293495701	"	"	"	8a942a765c355791015c35761eb60004	wx9b804d3e447446dc	oW5L1wWyIgcca-Rm3LxbKdbVshw8	扫码支付	买家已支付	2017/6/8 8:03	20	0
2017/6/8 8:04	"4005052001201706084777117169	"	"SP17060800047795	"	"1293495701	"	"	"	8a942a765c355791015c356826fc0001	wx9b804d3e447446dc	oW5L1wQb5Ea002cf23rO-wIurXWQ	扫码支付	部分退款	2017/6/8 8:04	1500	0
2017/6/8 8:05	"4005452001201706084773883090	"	"SP17060800047809	"	"1293495701	"	"	"	8a942a765c355791015c356758230000	wx9b804d3e447446dc	oW5L1wSGffZcyOjfH1cJyBZeLkPY	扫码支付	部分退款	2017/6/8 8:05	1000	0
2017/6/8 8:05	"4008932001201706084777279315	"	"SP17060800047810	"	"1293495701	"	"	"	8a942a765c25d677015c25f826360012	wx9b804d3e447446dc	oW5L1wa62XBeL4wFi8-0zIl_AwyU	扫码支付	买家已支付	2017/6/8 8:05	200	0
2017/6/8 8:05	"4001912001201706084777281893	"	"SP17060800047811	"	"1293495701	"	"	"	8a942a765c25d677015c2606c6f40021	wx9b804d3e447446dc	oW5L1wYHc6QrDcIbooBUhA2L4rkM	扫码支付	买家已支付	2017/6/8 8:05	100	0
2017/6/8 8:06	"4009792001201706084773900858	"	"SP17060800047813	"	"1293495701	"	"	"	8a942a765c3447be015c353a77a00012	wx9b804d3e447446dc	oW5L1wT9zHoA1GCJfxGyXPRtmhr4	扫码支付	买家已支付	2017/6/8 8:06	100	0
2017/6/8 8:06	"4005452001201706084773917827	"	"SP17060800047814	"	"1293495701	"	"	"	8a942a765c355791015c356758230000	wx9b804d3e447446dc	oW5L1wSGffZcyOjfH1cJyBZeLkPY	扫码支付	部分退款	2017/6/8 8:06	700	0
2017/6/8 8:07	"4009542001201706084777320114	"	"SP17060800047824	"	"1293495701	"	"	"	4028a0815a91d9a5015a91e02dbe0113	wx9b804d3e447446dc	oW5L1weajq-0FgK-Dbi7_z993xFA	扫码支付	买家已支付	2017/6/8 8:07	300	0
2017/6/8 8:09	"4000882001201706084775710363	"	"SP17060800047833	"	"1293495701	"	"	"	8a942a765c25d677015c25f9416c0013	wx9b804d3e447446dc	oW5L1wY2mXlrM2VAnqBc20kWUH_U	扫码支付	买家已支付	2017/6/8 8:09	100	0
2017/6/8 8:09	"4003322001201706084778762124	"	"SP17060800047834	"	"1293495701	"	"	"	8a942a765c3447be015c34605c9e0000	wx9b804d3e447446dc	oW5L1wWteDMlPorx2Ihw5e1DNvyE	扫码支付	买家已支付	2017/6/8 8:09	200	0
2017/6/8 8:11	"4006772001201706084774013428	"	"SP17060800047842	"	"1293495701	"	"	"	4028a0815a91d9a5015a91e02dbe0117	wx9b804d3e447446dc	oW5L1wfEq4Dtjt1v65LNiLrDwFKw	扫码支付	买家已支付	2017/6/8 8:11	500	0
2017/6/8 8:12	"4000962001201706084777487038	"	"SP17060800047851	"	"1293495701	"	"	"	8a942a765c3447be015c346a4c7f0003	wx9b804d3e447446dc	oW5L1wVZ1IjqmzgFStjXWvRQND6c	扫码支付	买家已支付	2017/6/8 8:12	1000	0
2017/6/8 8:13	"4006102001201706084778767519	"	"SP17060800047858	"	"1293495701	"	"	"	8a942a765c25d677015c2606c6f40021	wx9b804d3e447446dc	oW5L1wawpcdioxuG1Ou2R8obiOMA	扫码支付	买家已支付	2017/6/8 8:13	20	0
2017/6/8 8:13	"4003422001201706084774073064	"	"SP17060800047859	"	"1293495701	"	"	"	4028a0815a91d9a5015a91e02dbe0122	wx9b804d3e447446dc	oW5L1wV55jhkS-8U5DiORcZBhwlY	扫码支付	买家已支付	2017/6/8 8:13	300	0
2017/6/8 8:13	"4003952001201706084774006994	"	"SP17060800047856	"	"1293495701	"	"	"	8a942a765c355791015c356758230000	wx9b804d3e447446dc	oW5L1wV2BC5-61eQlhRlEKUDK1SE	扫码支付	部分退款	2017/6/8 8:13	1400	0
2017/6/8 8:14	"4007042001201706084778870325	"	"SP17060800047862	"	"1293495701	"	"	"	8a942a765c3447be015c34615ddd0001	wx9b804d3e447446dc	oW5L1wV1lbYPeyBn3FiFQtZHY_dA	扫码支付	买家已支付	2017/6/8 8:14	50	0
2017/6/8 8:15	"4007172001201706084777550825	"	"SP17060800047871	"	"1293495701	"	"	"	8a942a765c25d677015c25f5b8ac000d	wx9b804d3e447446dc	oW5L1wUXqpr3pefL3Spr_fRr5los	扫码支付	买家已支付	2017/6/8 8:15	100	0
2017/6/8 8:15	"4000852001201706084777511934	"	"SP17060800047869	"	"1293495701	"	"	"	8a942a765c25d677015c2605ce55001f	wx9b804d3e447446dc	oW5L1weYL0t-LDQSNU6fQAOFALmY	扫码支付	买家已支付	2017/6/8 8:15	100	0
2017/6/8 8:15	"4001292001201706084778889096	"	"SP17060800047875	"	"1293495701	"	"	"	8a942a765c406561015c42a28bb4002e	wx9b804d3e447446dc	oW5L1wRJsCEEWvl1MF3xCiQmwXLE	扫码支付	买家已支付	2017/6/8 8:15	200	0
2017/6/8 8:15	"4002312001201706084774087312	"	"SP17060800047872	"	"1293495701	"	"	"	8a942a765c25d677015c2602805c001d	wx9b804d3e447446dc	oW5L1wU7uEplNL8AVURvHpy4TUCk	扫码支付	买家已支付	2017/6/8 8:15	500	0
2017/6/8 8:15	"4007852001201706084778911076	"	"SP17060800047882	"	"1293495701	"	"	"	8a942a765c3447be015c348886ea0006	wx9b804d3e447446dc	oW5L1wURMVBlUxTu6zmxV2CEKycc	扫码支付	买家已支付	2017/6/8 8:15	3572	0
2017/6/8 8:17	"4009632001201706084774144614	"	"SP17060800047899	"	"1293495701	"	"	"	8a942a765c3447be015c346a4c7f0003	wx9b804d3e447446dc	oW5L1wWbtqP2bLQD_WqDFVObmYYQ	扫码支付	买家已支付	2017/6/8 8:17	20	0
2017/6/8 8:17	"4007342001201706084777568532	"	"SP17060800047897	"	"1293495701	"	"	"	8a942a765c3d44d3015c3e99161100c2	wx9b804d3e447446dc	oW5L1wdsMg38A-HibuV1tDA1QgWc	扫码支付	买家已支付	2017/6/8 8:17	100	0.17
